"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message","from.name","from.id","comments.data","comments.summary.order","comments.summary.total_count","comments.summary.can_comment","reactions.data","reactions.summary.total_count","reactions.summary.viewer_reaction","like.data","like.summary.total_count","like.summary.viewer_reaction","love.data","love.summary.total_count","love.summary.viewer_reaction","haha.data","haha.summary.total_count","haha.summary.viewer_reaction","wow.data","wow.summary.total_count","wow.summary.viewer_reaction","sad.data","sad.summary.total_count","sad.summary.viewer_reaction","angry.data","angry.summary.total_count","angry.summary.viewer_reaction","id","summary.order","summary.total_count","summary.can_comment","parent.created_time","parent.message","paging.cursors.before","paging.cursors.after"
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7245","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","DBS  Satheesh Lo Cola  同開一個慣常去的外賣店店員傾計  佢同我講，疫下見得更多天真的事，佢想要廣傳將滿滿嘅愛係香港傳播: 「琴日就有個做工程嘅熟客知道我地有個好心人係一個方低左部SWITCH，想俾各個朋友係疫情下有一點笑聲同打破返人與人既隔閡，不過好快有隻掣壞左，而佢知道入面個手掣壞咗。就特登今日放假過嚟幫我地整返好」  佢再講「呢個工程容係一個有啲害羞嘅客人，但一直默默咁由我地開舖幫襯到依加。所以依位好客人，下次嚟買野食，我一定請返佢食飯啊！「  我就同佢講「我都同時間希望你搵到一份可以令你更開心嘅工作，係呢度好係邊度好，多謝你將愛傳播出去」","2022-04-16T11:21:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7246","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","「疫情期間令我感動嘅係荃灣有間主要賣海鮮嘅餐廳因為知道部份人經濟/不同原因可能會出現有困難 所以佢會用外賣盒放好飯餸再擺係檯面比有需要嘅人士自取一盒 平時其他餐廳可能要憑券/登記先拎到 依家免去想拎而又比較尷尬嘅情況 而又有11歲少年因為單親媽媽疫下失業無錢上堂要係灣仔鵝頸橋底彈結他籌學費 好多熱心人一知道之後都主動搵依個少年同佢講唔使擔心可以義教或者其他辦法 而今日係各大平台廣傳嘅掛住學牌電單車司機係九龍灣揸緊車突然之間被飛起嘅雜物遮擋到視線 當時真係好驚險 仲有D左搖右擺情況 而後方嘅電單車司機見到咁嘅情況即刻駛前幫佢拎開個雜物就繼續開車離開 依三個情況都只係比較關注嘅分享 疫情期間係社交媒體/現實都真係見到極多深刻/感動/好窩心/會心微笑嘅對話或者故事 大家都一一跨過 香港人繼續發揮應該要幫嘅事 助人嘅精神」DBS  Vivian Lui PBe LB","2022-04-16T12:04:28+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7247","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","疫情期間，屋企附近有間小店專為獨居染疫人士送餐，送抗疫物資，仲不收分毫，人間有愛🥰 Skincare Ng Chan Tracy Mavis Ng","2022-04-16T12:56:44+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7248","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","第五波疫情來勢洶洶，口罩、酒精搓手￼液及快速檢測包需求量大增～對於我地呢d低收入家庭，經濟負擔絕對係非常沉重😞但無可奈何呢啲都係必需品，所以都要周圍格價希望搵到一啲價錢較低嘅抗疫用品～  好深刻記得有一次我去左屋企附近藥房諗住睇吓啲價錢有冇回落📉但其實都仲係好貴，講緊嘅可能係30幾蚊一支快速檢測包，實在係負擔不起😢正想離開之際，突然有位太太👩🏻嗌我，就話：「你係咪要買快速檢測包，我呢度有張coupon🎟可以減到$100，你攞去用啦：）」果一刻我呆咗一陣，霎時間比唔切反應，等咗陣而識得講多謝🙇🏻‍♀️  完全估唔到～因為我同呢位太太並唔認識，佢都可以咁好人轉贈將coupon俾我用，所以我真係feel到《人間有愛》❤️❤️呢個無私奉獻嘅好人好事，我一定要多多學習，用自己嘅小小力量去幫助更加有需要幫助嘅人💕💕👵🏻👴🏻齊心渡過疫症難關～我相信總有一日可以好快回復返我哋熟悉而又鍾意嘅香港🇭🇰  DBS Edwin Lkh Lorraine Lam","2022-04-16T16:45:51+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7249","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","係呢段咁危險⚠️嘅疫症時期期間， 一開始，其中一個家庭成員開始不幸染疫🙁，之後慢慢伸延到全家人都開始有，令到我哋非常之擔憂😟對方嘅身體狀況。之後嘅路程要點樣走下去，越諗越嚴重，￼￼不過，＇溫暖在人間＇🙏🏻好彩有不少親友和鄰居￼的幫助和支持，令到我哋可以安全渡過呢段疫境，令我地感受俾啲之間嘅關愛￼。 而且，我哋樂觀嘅性格亦都令到￼呢段時間增添不少歡笑￼，好似抗疫期間，我哋每人都必須要分開隔離，所以係食飯嘅時候，本來我哋夜晚食飯，係相聚一堂，一齊食飯的，而家我哋就會將料理分裝，家人輪流出來領取，不過，我地會稱之為￼＇三餸飯＇+＇白飯任裝＇🤣🤣🤣 其實，生活點都會有不少意料之外嘅事， 希望我哋都可以用一個樂觀積極嘅心態😌，去勇敢去面對每一日迎來嘅挑戰💪🏻和壓力￼！￼ Man Kwong Kwan Dennis Wong DBS","2022-04-16T20:19:51+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7250","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","疫情期間  這些都是我疫情期間聽過最動人嘅對話！  每個日子都有它既定的意 義，與其抱怨，不如擁抱， 靜待疫散人安，期待摘下口罩相見的日子。💪🏾  病毒可以被隔離，但溫暖不會👐🏻  ❤️疫情終會過去，靜候春暖花開。 ❤️沒有一個冬天不可途越，也沒有一個春天不會 到來。面對抗擊疫情這場戰爭，希望我們共同堅 信心迎難而上。讓我們攜起手來，打贏疫情防控 的阻擊戰，靜待春暖花開的日子早日到來！  ☁️雖有烏雲遇皎月☁️ 但堅持下去👐🏻 🌜總會守得雲開見月明🌛  星展銀行（香港） Bin Xiong LuLu Lu Lu DBS","2022-04-17T00:45:19+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7251","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","DBS Sau Sau Sableng Sableng  有日係Food Court，剛脫下口罩，準備吃東西的時候，掛繩就破掉了，我覺得不知所措的一瞬間，隔黎既店員就送上一個新的口罩給我，立時緩解我的窘境，我非常感激他的貼心關懷！我知道一定唔係一個單單想有好服務既表現，這是有疫下有愛的暖意幫助","2022-04-17T00:45:55+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7252","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","DBSWingtak WongBee Tse  朋友發現找不到我，知道疫情期間是大機率中左，所以特登周圍找藥買比我，再託家人交給我，臨離開時不忘帶祝福語給我，我知道後很開心","2022-04-17T02:17:37+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7253","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","只係麻煩朋友幫我搵下邊度有lur口水個d瓶攞，佢就連續幾日問定屋企人攞八達通去指定地鐵站攞瓶。仲要一早六點就起身落去地鐵站排大半個鐘，只係為左每日攞一個鐘俾我地🥺🥺真係感動到喊  DBS Agnes Chan DH Drarry","2022-04-17T02:56:22+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7254","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","DBS  Mani  Ana  事原有位失明人士👨‍🦯去地鐵站，但原路又多人，我屋企人睇見就即時上前幫忙，手把手帶佢去到地鐵站既入口有盲人路線既位置，其實疫情已經係好難好難，而對行動不便人士更難，要面對疫病這個無形殺手，對佢地更加防不勝防，人與人之間既關係天疏離，佢地要得到幫助更難，亦無法輕易自己出街又免於受疫影響，所以好希望大家都多點關心，唔係只係低頭玩手機，可能會對社會有更大的正面的影響力","2022-04-17T03:06:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7255","2259","2","173303096034293_5335455549818996","offcut","","fetched (200)","2022-10-12 08:21:04.074062","Facebook:/<post-id>/comments","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","chronological","217","True","","","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOVE16T1RjNE9EUXpPVE00TlRjd056b3hOalV3TURRME9EazMZD","WTI5dGJXVnVkRjlqZAFhKemIzSTZAOVE0wTXpNMU5qY3lOVFk1TlRVME5Ub3hOalV3TVRZAME56WTQZD"
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7256","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","DBS Lok Lam Mabel  Sung 在自己物資不足的時侯 朋友把我欠缺的送給我","2022-04-17T04:06:08+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7257","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","我有一次做浪浪義工時帶左一隻浪浪去附近行，但浪浪突然企左係村口想嘔，見有個女士以為佢好得意唔肯行，我話佢似想嘔呀。 等浪浪嘔完第一次我清理果陣，仲要再嘔第二次，果位女士話佢仲有紙巾遞左俾我，幫胖心抹下咀仔，其實做得義工都會知其實一點小幫忙都會好暖心，而係疫情之下，大家都已經忙住抗疫，小狗浪浪既生死可能係變得次要，但我仍想講🧡多謝妳舉動關心愛心❤️💛願妳一生平安💜 Fan Fan  Malu  DBS","2022-04-17T08:51:14+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7258","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","疫情期間令我最深刻嘅係媽媽幫我嘅打氣說話: 世上無難事, 只怕有心人! 疫情下無人可以做任何事都一帆風順, 無人可以擔保自己日日都有工開有糧出, 對於飲食業、美容業、旅遊業及零售業黎講贏, 真係從未試過經濟咁困難嘅時期, 雖然你做緊飲食業, 收入少左好多, 但係仲有份工係手, 咁都唔可以話放棄就放棄, 抱有絕望嘅心態一定於事無補! 請謹記我地香港人有永不言敗搏到盡嘅獅子山精神, 挫敗左一次可以嘗試第二次, 再唔得就試第三次, 一個人有十隻手指, 俾夠自己十次機會都唔好認輸, 再唔係就加埋我對手大家一齊撐過去, 加油! 加油! 加油! Tai Kong Yan Yan  Li","2022-04-17T09:19:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7259","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","係呢段咁嚴峻嘅疫情😷底下，不幸需要隔離嘅我，留在家中一段又一段難煎熬嘅時間😢￼，冇得出街就算係唔係物資同食物，點都會有少少唔方便，好彩有一班朋友和家人👩‍👩‍👦‍👦不怕危險，默默地送上需要嘅抗疫用品和食物放在門口，經常都會視頻和通電話📱問我：有冇事情或者需要幫助？ 就算隔住個mon，都￼令我感受到濃濃嘅關懷💕💕和照顧￼， 所以經過呢件事短暫又漫長嘅經歷之後，令到我同身邊嘅人比以往嘅關係更加親密￼，更加要學識珍惜同家人👨‍👩‍👧‍👦、朋友👯‍♂️👯‍♂️和身邊嘅人相處嘅時間🥰❤️ 希望疫情可以快啲過😊，大家都可以少啲憂愁、多啲歡樂🤡，去到旅行🇬🇩🇻🇬🏴󠁧󠁢󠁥󠁮󠁧󠁿🇺🇬，過自己最想過嘅生活🧡。  📬Liked & Shared 💌 Si Flesi Ka Yuen  Shum DBS Thanks 😊","2022-04-17T10:39:46+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7260","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","新冠肺炎大流行，香港民眾都出現恐慌性搶購生活用品及糧食。本人下班後，在媽媽的要求下去到超市購買日常物品，忽然看見一名老婆婆盯著空空如也的貨架，令我非常心痛，我拿到了最後2包麵包，將一包給了他，他對著我笑並感謝我，我覺得那是我可以為他做的事。 在疫情下，老年人及抵抗力差者受病毒感染的風險高，加上長者行動不便，不如年輕人可以輕易及隨時外出。見到老人，可以停下來與他們分享你手推車中的東西。在一個充滿不安的時代，請不要忘記互相照顧，幫助有需要的人，主動關心老年鄰居朋友，甚至陌生的伯伯婆婆。不要被貪婪左右人性，不要因善小而不為。 DBS  Ming Ming Sum  Po Lan Tong","2022-04-17T11:50:22+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7261","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","另一半對我嘅打氣說話: 你對我的照料就如按摩槍, 邊到痛苦你就係邊到boost返我; 我對你的關懷好比一個外賣員, 永遠係你最需要嘅時候, 一個電話我就會隨傳隨到, 為你送上膊頭及愛心湯水替你打氣; 而我地嘅愛更像手錶的時針與分針, 雖然你日日照顧病人一個頂十個, 我去送外賣又遊走十八區, 大家各有各忙, 但我地都係圍繞著彼此而轉, 因為我地始終會有相遇的一刻, 因為疫情完左, 我地就有更多時間去拍拖! Tiffany Man Wa Pin DBS","2022-04-17T12:43:29+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7262","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","Ros Nur Syakilla   我同屋企爸爸強檢後的第七天 有人上黎俾撩鼻同口，我地都真係好驚強檢交叉感染就 係呢咁多日入面有太多太多暖人的事發生左 首先我屋企公公婆婆買左一堆物資比我倆 但係我驚佢地有危險，所以call左Lalamove點對點送貨俾我地，本身司機哥哥需要收上門附加費而且仲係檢疫地方佢地應該係唔送，點知佢到最後都無收到我錢仲叫我唔好咁驚🙂而只係一句說話都夠暖 其間仲有好多其他親人拎左堆物資上黎比我地但無出到聲，只係掛係門口，你地既心意同埋愛，就好明白其實抗疫都不能失去愛人的心  DBS","2022-04-17T12:52:16+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7263","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","疫情嚴峻，朋友都好耐無見，而人生又總會有大喜大悲。 朋友間對話大概就是： 「 可能需要幫手」 「 無問題」 「 可唔可以過黎」 「即刻，的士，好快 」 DBS Fung LamTracy Lam","2022-04-17T13:46:10+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7264","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","Wong  Lilian   係疫情下執屋由於唔想浪費，我會先在FB group 問有冇人要一D仍然仲有用既物資?有時有D家長唔介意會要一些玩具，仲有問有冇其他物資我可以送出⋯其實，所以我知香港有好多家庭都有物資需要🥺🥺🥺 所以有時本來返公司前後，就專登係地鐵站交收下，有時更送上口罩及測試包，希望送上小小心意💕而我有試過得到回禮，可能係Supplements，更有拎過一些手作的口罩回禮，好感恩！只係小小心意仲要親手整口罩送比我😍😍真心多謝您地將你的很多都分享出來 DBS","2022-04-17T14:03:56+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7265","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","DBS Fool Fu 江海文 疫情期間家人染疫，政府未能安排送家人去隔離設施，因為突然要家居隔離，沒任何準備沒物資沒足夠糧食下好㥬惶，政府熱線打不通沒幫助，求助無門之下，慶幸有好鄰居守望相助，唔怕被傳染的風險，一連14日為我們家送上足夠糧食，消毒物資，真是「遠水不救近火，遠親不如近鄰」","2022-04-17T14:18:09+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7266","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","朋友話畀我知， 佢2月入院做手術， 住院期間， 知道佢有個朋友疑似中招，唔夠膽出門口， 佢即刻叫佢親友拎家中備用的快測棒到朋友家中比佢朋友test, 結果真係陽性， 隔離期間仲叫親友幫忙購買物資， 真係愛的表現！ DBS  Mag Lee  Lee Kim Fu","2022-04-17T14:43:40+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7267","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","DBS   張家輝  Md Rapek  在近期，衷心感謝一班小朋友、青少年同朋友，我地一起參與網上義工服務。在疫境中，有賴大家一起由一點一滴做起，全因大家並沒有遺忘弱勢社群💪🏻防疫之下都願意在網上陪一些在家的長者，可能只係係Whatsapp call傾下計，而大家透過行動告訴他們，我們的生命無分彼此❤️，同樣值得尊重💕。面對疫情的風風雨雨, 希望大家一齊堅守盼望，這一件事一個故事，都話俾我地知其實活動唔洗好有實質物資、有實際見面，其實網上都有愛的傳播，唔係想像出只有慈善組織做","2022-04-17T15:18:31+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7268","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","朋友知我怕打針，話陪我打針，點知timeslot full哂，佢就每日睇住幾時有位，最後陪我同一日一齊打針 DBS Queenie Cheung Iris Lau","2022-04-17T15:35:56+0000","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7269","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","Khar  Dek  疫情下我係網上平台買過好多次二手野，有幾個seller 令我特別深刻 因為唔係個價值係好平既野，反而是超好態度，超有禮貌，超客氣，超級有愛 有次係買幾本小朋友既書只係$10 當然係好薄嗰d啦 呢個好warm,因為要隔幾日先去攞,我話payme 佢先,幫我留住,佢話唔使啦...可能因為咁平啦 但佢又提我邊度抄牌，邊度唔停得車，邊度唔使落車，我話買俾個仔，佢又會就我唔係一D要打針先去既地方交收，可能因為大家都係爸爸媽媽，佢好明白我地打針既考慮都全因小朋友 另一個我買左呢盒玩具，位太太又好好,佢話要係沙田交收,但我話我唔知幾時入到去佢果區交收,佢話唔緊要幫我留住先,去開先攞,唔急。跟住仲問我係咪特登入黎,我話係,跟住佢話佢就我啦，啦唔使特登搭多個站,因佢都出去，最後交收時，佢仲將一D檢測包同小朋友口罩俾左我，仲話其實香港人就係咁簡單，賺得幾多錢都買不到愛，反而小事出也極顯愛 DBS","2022-04-17T16:12:21+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7270","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","The doctors still smiled to me.","2022-04-17T16:37:52+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7271","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","Kate Mary               Ben Su","2022-04-17T16:39:31+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7272","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","但願疫情下所有人健康快樂💪🤗香港人更是同舟共濟共渡難關💪💪💪🌸最想感謝醫護人員辛苦付出🙏🏻💐你地已經為香港人付出很多，但你地既付出唔係必然，係你地守護香港人既時候，香港人亦想支持、守護你地！衷心感謝每一位面對壓力、即使在工作上面對生命威脅而努力守護香港人既醫護人員🙏🏻🙏🏻 請你地好好保護自己，和香港人一齊行落去💪💪近日多次進出醫院，深深感受到你們既辛勞、你們既專業、你們既細心，萬分感謝 ！🙏🏻🌺🌸 👉祝福你們身心安康 !!! 無言感激經過今次疫情懂得珍惜現在所擁有的一切🙆🏻亦懂得珍惜同家人相處時間 Fadil Aling Victor Chang","2022-04-17T19:28:36+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7273","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","疫情期間我不幸確診￼了，今年應該慶祝10週年結婚紀念日既我無法遇老公擁抱彼此，老公隔著玻璃探望我，並拿著一塊紙板同親手摺嘅紙造玫瑰花￼￼，向我表達情意：「我愛你，￼從相識10年再加結婚￼已經20年了，現在仍然如此。」雖然當刻我仲發緊燒喉嚨仍然好痛但見到老公嘅悉心安排真係覺得好甜￼同浪漫，唔使食喉糖都止都痛￼，我都好想喺呢度同老公講聲I love you￼😘😘，多謝你平日無時無刻嘅關懷同細心￼，令我擁有￼最珍貴嘅回憶，最珍貴嘅愛情，我希望可以同你製造更多更多甜蜜回憶，留待日後我倆老華老去時，齊齊手挽手細想過去一點一滴〜 Angus Lin Soon Yik","2022-04-17T19:41:26+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7274","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","畢業後我就在臨床工作，見過最大既挑戰不外乎病人意識改變，進而急救插管，但隨著臨床經歷提升，漸漸也能得心應手。工作三年後因育嬰假暫離單位半年，復職之後仍回到原單位，護士長及同事體恤我仔仍未滿1歲，讓我不需要輪值隔離病房照顧病人，僅照護一般既內外科病人。  但就在今年爆發第五波疫情￼，隨著疫情日趨嚴重，人手10分不足￼，雖說如此，但卻沒有人要求我必須跟著大家輪班，我既內心開始糾結，究竟該為左仔仔避免去照護隔離病人？還是與其他同事一同加入防疫行列？畢竟上一次SARS發生時我還在就讀小學，對於這樣既疫情發生沒有任何照護經驗，但對於它造成既嚴重性及死亡率，卻讓我印象深刻到不寒而慄，回家後我同媽咪商量好耐，👩🏻‍🦱話：「你就專注在工作上，孩子我會幫你照顧好，不用擔心☺️」。  我開始回想復職以來大家對我既包容同關懷，加上媽咪既一席話令我無後顧之憂，我最終決定與大家一同作戰，雖然護士長及同事們表示我可以不用進去隔離病房，並擔心我既孩子照護問題，種種既一切，令我更加確定自己既抉擇係啱既，更慶幸自己可以待在一個好既工作崗位￼，有好既上司同同事能設身處地為我著想，也許我既加入並不能發揮太多既功效，但我想跟著大家一同守護這個病房，這個香港🇭🇰，大家繼續齊心抗疫我哋好快就會打成呢場仗￼💪🏻💪🏻 Shin Nee Vincent Lam","2022-04-17T19:55:22+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7275","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","DBS  Nithya Saran  Ganeasn  其實只係好少事，但這個故事好想同大家分享 我早幾日去買外賣，而食店俾漏左個炸雞我，我當然自己完全唔知，最後發生既事係，佢親身追我話比漏左盒炸雞我個外賣，竟然跑足幾條街黎搵我，我仲已經行左幾條街外。食店呢兩年應該係首當其衝，疫情同抗疫政策既折磨，我明白佢地一定會好辛苦，而且這是一間很小很小的店，也沒有太多的必要為我，而這一件小事可見在困難時都唔會失去人性，就算只係小小事，都十分有愛","2022-04-18T01:56:30+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7276","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","疫情期間第5波因限聚令無見家人3個月， 多謝家人包容及體諒，沒有怨言， 有望疫情盡快離去，令我們可過正常日子，與家人可聚在一起分享不同近況 DBS Moony  Killua Fong Wong","2022-04-18T03:27:26+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"173303096034293/173303096034293_5335455549818996/173303096034293_5335455549818996","7277","2259","2","173303096034293_5335455549818996","data","data.*","fetched (200)","2022-10-12 08:21:04.577401","Facebook:/<post-id>/comments","在三月初第五波嚴峻時,當時測試劑難買又貴。家人又中着肺炎,3個同事就湊着十支測試劑我話佢地暫時未需用上,先俾我急用住。令我感到同事間互相扶助的愛。好感動。 DBS  Yosira Mi  Zheng Pat","2022-04-18T04:23:38+0000","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
